Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2005,Jul-Dec 2005,Europe,Albania,"Kukës","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Albania,"Kukës","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,232,Animal,2,0,0,2,232
2005,Jul-Dec 2005,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Both animal categories,"",-,-,24,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,20,0,0,20,-
2005,Jul-Dec 2005,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Both animal categories,"",-,-,65,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,5,0,0,5,-
2005,Jul-Dec 2005,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,0,0,7,-
2005,Jul-Dec 2005,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,12,0,0,12,-
2005,Jul-Dec 2005,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,41,0,0,41,-
2005,Jul-Dec 2005,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Both animal categories,"",-,-,83,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,6,0,0,6,-
2005,Jul-Dec 2005,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,4,0,0,4,-
2005,Jul-Dec 2005,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,10,0,0,10,-
2005,Jul-Dec 2005,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,74,0,0,74,-
2005,Jul-Dec 2005,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Both animal categories,"",-,-,89,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,5,0,0,5,-
2005,Jul-Dec 2005,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,17,0,0,17,-
2005,Jul-Dec 2005,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,7,0,0,7,-
2005,Jul-Dec 2005,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,70,0,0,70,-
2005,Jul-Dec 2005,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Both animal categories,"",-,-,50,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,4,0,0,4,-
2005,Jul-Dec 2005,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,0,0,7,-
2005,Jul-Dec 2005,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,38,0,0,38,-
2005,Jul-Dec 2005,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Both animal categories,"",-,-,57,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,6,0,0,6,-
2005,Jul-Dec 2005,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,8,0,0,8,-
2005,Jul-Dec 2005,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,7,0,0,7,-
2005,Jul-Dec 2005,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,36,0,0,36,-
2005,Jul-Dec 2005,Europe,Bosnia and Herzegovina,"Bosnia and Herzegovina","Rabies virus (Inf. with)","",Both animal categories,"",-,-,23,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Bosnia and Herzegovina,"Bosnia and Herzegovina","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,-,-,-,-
2005,Jul-Dec 2005,Europe,Bosnia and Herzegovina,"Bosnia and Herzegovina","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,-,-,-,-
2005,Jul-Dec 2005,Europe,Bosnia and Herzegovina,"Bosnia and Herzegovina","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,16,-,-,-,-
2005,Jul-Dec 2005,Europe,Bulgaria,"Bulgaria","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Bulgaria,"Bulgaria","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Bulgaria,"Bulgaria","Rabies virus (Inf. with)","",Domestic,"Cervidae",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Bulgaria,"Bulgaria","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Bjelovarsko-Bilogorska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,31,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Bjelovarsko-Bilogorska","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Bjelovarsko-Bilogorska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,30,30,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Brodsko-Posavska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Brodsko-Posavska","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Brodsko-Posavska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,7,7,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Grad Zagreb","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Grad Zagreb","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,9,9,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Istarska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Istarska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Karlovacka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Karlovacka","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,7,7,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Koprivnicko-Krizevacka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,66,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Koprivnicko-Krizevacka","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,66,66,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Krapinsko-Zagorska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Krapinsko-Zagorska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,13,13,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Licko-Senjska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Licko-Senjska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Osijecko-Baranjska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Osijecko-Baranjska","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Osijecko-Baranjska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,5,5,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Pozesko-Slavonska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Pozesko-Slavonska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,16,16,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Primorsko-Goranska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Primorsko-Goranska","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Primorsko-Goranska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Sibensko-Kninska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Sibensko-Kninska","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Sibensko-Kninska","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Sisacko-Moslavacka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,36,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Sisacko-Moslavacka","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Sisacko-Moslavacka","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Sisacko-Moslavacka","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,3,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Sisacko-Moslavacka","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,31,31,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,12,12,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Varazdinska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,20,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Varazdinska","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Varazdinska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,18,18,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Viroviticko-Podravska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Viroviticko-Podravska","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Viroviticko-Podravska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Vukovarsko-Srijemska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Vukovarsko-Srijemska","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,11,11,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Zagrebacka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,85,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Croatia,"Zagrebacka","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Zagrebacka","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Europe,Croatia,"Zagrebacka","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,80,80,0,0,0
2005,Jul-Dec 2005,Europe,Denmark,"Københavns Amt (2005-2007)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Denmark,"Københavns Amt (2005-2007)","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Europe,Denmark,"Roskilde Amt (2005-2007)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Denmark,"Roskilde Amt (2005-2007)","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Europe,Estonia,"Harju","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Harju","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,11,11,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Hiiu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Hiiu","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,2,0,0,30
2005,Jul-Dec 2005,Europe,Estonia,"Hiiu","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Ida-Viru","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Ida-Viru","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Järva","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Järva","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,5,5,0,0,794
2005,Jul-Dec 2005,Europe,Estonia,"Järva","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,8,8,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Jõgeva","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Jõgeva","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,7,7,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Lääne-Viru","Rabies virus (Inf. with)","",Both animal categories,"",-,-,18,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Lääne-Viru","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Lääne-Viru","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Lääne-Viru","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,14,14,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Lääne","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Lääne","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,1,0,0,25
2005,Jul-Dec 2005,Europe,Estonia,"Lääne","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Pärnu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,33,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Pärnu","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,3,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Pärnu","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Pärnu","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,1,0,0,33
2005,Jul-Dec 2005,Europe,Estonia,"Pärnu","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,28,28,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Põlva","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Põlva","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Põlva","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Rapla","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Rapla","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,2,0,0,93
2005,Jul-Dec 2005,Europe,Estonia,"Rapla","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Rapla","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,1,0,0,6
2005,Jul-Dec 2005,Europe,Estonia,"Rapla","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,7,7,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Saare","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Saare","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,2,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Tartu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,28,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Tartu","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Tartu","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,1,1,0,0,21
2005,Jul-Dec 2005,Europe,Estonia,"Tartu","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,26,26,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Valga","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Valga","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Valga","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,4,4,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Viljandi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Viljandi","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,11,11,0,0,0
2005,Jul-Dec 2005,Europe,Estonia,"Võru","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Estonia,"Võru","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,11,11,0,0,0
2005,Jul-Dec 2005,Europe,Germany,"Germany","Rabies virus (Inf. with)","",Both animal categories,"",-,-,23,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Germany,"Germany","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,23,-,-,-,-
2005,Jul-Dec 2005,Europe,Hungary,"Hungary","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Hungary,"Hungary","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,215,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,37,Animal,15,9,0,6,432
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,475,Animal,10,3,0,7,1185
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,109,Animal,12,9,0,3,665
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,10,Animal,1,0,0,1,75
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,7,Animal,1,0,0,1,9
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,0,Animal,0,0,0,0,190
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,0,Animal,0,0,0,0,86
2005,Jul-Dec 2005,Europe,Latvia,"Latvia","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,964,Animal,191,148,0,43,0
2005,Jul-Dec 2005,Europe,Lithuania,"Lithuania","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,63,Animal,63,0,0,63,-
2005,Jul-Dec 2005,Europe,Lithuania,"Lithuania","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,129,Animal,129,0,0,129,-
2005,Jul-Dec 2005,Europe,Lithuania,"Lithuania","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,56,Animal,56,0,0,56,-
2005,Jul-Dec 2005,Europe,Lithuania,"Lithuania","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,884,Animal,884,0,0,884,-
2005,Jul-Dec 2005,Europe,Poland,"Dolnoslaskie","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Lubelskie","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Opolskie","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,2,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Opolskie","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,7,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Podkarpackie","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Podkarpackie","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,4,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Swietokrzyskie","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Warminsko-Mazurskie","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Warminsko-Mazurskie","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,22,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Warminsko-Mazurskie","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Warminsko-Mazurskie","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,29,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Wielkopolskie","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,-,-,-
2005,Jul-Dec 2005,Europe,Poland,"Wielkopolskie","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,7,-,-,-,-
2005,Jul-Dec 2005,Europe,Romania,"Romania","Rabies virus (Inf. with)","",Both animal categories,"",-,-,122,-,-,-,-,-,-,-
